order_id,created_at,currency_code,receipt_number,total_gross,total_tax,total_net,payment_method,paid_amount,customer_id
240,2024-07-04 07:18:33,USD,RCPT000240,81.34603623293799,8.13,73.22,Credit Card,81.34603623293799,658
241,2024-06-04 14:59:15,USD,RCPT000241,164.4226852564001,16.44,147.98,Bitcoin,164.4226852564001,653
242,2024-03-28 11:32:58,USD,RCPT000242,136.72993605126769,13.67,123.06,Paypal,136.72993605126769,3390
243,2024-02-08 01:17:11,USD,RCPT000243,177.80754791113185,17.78,160.03,Bitcoin,177.80754791113185,1626
244,2024-03-11 13:33:47,USD,RCPT000244,197.63625707113704,19.76,177.88,Bitcoin,197.63625707113704,1128
245,2023-11-20 04:43:01,USD,RCPT000245,140.67652575038807,14.07,126.61,Credit Card,140.67652575038807,3476
246,2024-09-04 08:57:23,USD,RCPT000246,69.87803615517672,6.99,62.89,Credit Card,69.87803615517672,5281
247,2024-04-23 13:57:45,USD,RCPT000247,65.8269171292427,6.58,59.25,Credit Card,65.8269171292427,5103
248,2023-10-04 10:06:43,USD,RCPT000248,76.23560249951367,7.62,68.62,Paypal,76.23560249951367,1434
249,2023-12-24 03:19:36,USD,RCPT000249,187.5082817544953,18.75,168.76,Credit Card,187.5082817544953,821
250,2023-12-31 06:49:04,USD,RCPT000250,151.3113967350847,15.13,136.18,Bitcoin,151.3113967350847,1470
251,2023-10-11 02:17:49,USD,RCPT000251,189.05018821461084,18.91,170.14,Paypal,189.05018821461084,4682
252,2024-02-07 15:22:17,USD,RCPT000252,175.86179706767874,17.59,158.27,Credit Card,175.86179706767874,718
253,2024-02-07 22:31:24,USD,RCPT000253,173.05309420608742,17.31,155.74,Bitcoin,173.05309420608742,1153
254,2024-07-26 12:21:34,USD,RCPT000254,170.9908374977611,17.1,153.89,Paypal,170.9908374977611,3953
255,2024-08-17 22:22:46,USD,RCPT000255,100.89880530209825,10.09,90.81,Bitcoin,100.89880530209825,4612
256,2023-09-24 16:09:55,USD,RCPT000256,103.52436684708921,10.35,93.17,Bitcoin,103.52436684708921,1318
257,2023-11-22 00:24:49,USD,RCPT000257,32.0765793930184,3.21,28.87,Bitcoin,32.0765793930184,3399
258,2024-05-13 13:58:15,USD,RCPT000258,154.01466780882177,15.4,138.61,Credit Card,154.01466780882177,389
259,2024-03-07 02:58:04,USD,RCPT000259,173.52554688742947,17.35,156.18,Bitcoin,173.52554688742947,1797
260,2024-02-04 22:34:34,USD,RCPT000260,159.24456945106684,15.92,143.32,Paypal,159.24456945106684,3877
261,2023-11-25 22:18:43,USD,RCPT000261,139.56156290997822,13.96,125.6,Bitcoin,139.56156290997822,2216
262,2024-05-03 07:50:53,USD,RCPT000262,183.0090772169391,18.3,164.71,Credit Card,183.0090772169391,3334
263,2024-01-14 04:36:00,USD,RCPT000263,97.51849129335653,9.75,87.77,Paypal,97.51849129335653,4176
264,2024-03-28 05:57:12,USD,RCPT000264,90.78146062420713,9.08,81.7,Credit Card,90.78146062420713,4574
265,2023-12-01 20:24:30,USD,RCPT000265,21.173412070734884,2.12,19.05,Credit Card,21.173412070734884,2167
266,2023-12-23 11:42:38,USD,RCPT000266,105.82996666033992,10.58,95.25,Bitcoin,105.82996666033992,2094
267,2024-06-13 03:55:09,USD,RCPT000267,42.57333922062407,4.26,38.31,Credit Card,42.57333922062407,3609
268,2024-01-27 02:16:39,USD,RCPT000268,67.1040675082698,6.71,60.39,Paypal,67.1040675082698,5163
269,2023-11-04 03:03:13,USD,RCPT000269,168.68331524172606,16.87,151.81,Paypal,168.68331524172606,3053
270,2024-06-28 18:43:59,USD,RCPT000270,187.77404364300764,18.78,168.99,Paypal,187.77404364300764,4258
271,2024-08-11 20:29:16,USD,RCPT000271,67.50616519748249,6.75,60.76,Credit Card,67.50616519748249,1486
272,2024-05-21 05:28:29,USD,RCPT000272,80.56606454086419,8.06,72.51,Bitcoin,80.56606454086419,1956
273,2023-10-17 04:10:04,USD,RCPT000273,27.23560121908499,2.72,24.52,Paypal,27.23560121908499,4319
274,2023-10-20 23:19:21,USD,RCPT000274,67.50910388473423,6.75,60.76,Paypal,67.50910388473423,1115
275,2024-07-20 13:45:26,USD,RCPT000275,168.7581596349913,16.88,151.88,Paypal,168.7581596349913,3929
276,2024-06-19 17:56:38,USD,RCPT000276,159.99267938087576,16.0,143.99,Bitcoin,159.99267938087576,4460
277,2024-05-22 13:47:01,USD,RCPT000277,176.0519416301431,17.61,158.44,Paypal,176.0519416301431,3610
278,2024-05-18 02:05:14,USD,RCPT000278,40.83432294577252,4.08,36.75,Credit Card,40.83432294577252,2615
279,2024-04-02 21:12:51,USD,RCPT000279,135.41924205830327,13.54,121.88,Paypal,135.41924205830327,3773
280,2024-01-17 07:43:53,USD,RCPT000280,159.63761141332472,15.96,143.68,Bitcoin,159.63761141332472,2600
281,2024-07-11 17:46:03,USD,RCPT000281,185.41849641954778,18.54,166.88,Bitcoin,185.41849641954778,3775
282,2023-09-16 09:31:58,USD,RCPT000282,77.50788654073087,7.75,69.76,Bitcoin,77.50788654073087,3948
283,2024-07-19 06:47:07,USD,RCPT000283,33.561291488601384,3.36,30.2,Bitcoin,33.561291488601384,2350
284,2024-07-09 13:07:50,USD,RCPT000284,27.654961796460398,2.77,24.88,Paypal,27.654961796460398,662
285,2024-02-04 18:09:47,USD,RCPT000285,103.07722619000567,10.31,92.77,Bitcoin,103.07722619000567,3107
286,2023-11-01 07:53:31,USD,RCPT000286,168.48778041526808,16.85,151.64,Credit Card,168.48778041526808,4138
287,2024-04-08 01:09:09,USD,RCPT000287,21.81597877995778,2.18,19.64,Paypal,21.81597877995778,1241
288,2024-07-21 15:29:48,USD,RCPT000288,178.57384895074364,17.86,160.71,Paypal,178.57384895074364,1832
289,2024-07-16 23:26:58,USD,RCPT000289,167.03372778366503,16.7,150.33,Paypal,167.03372778366503,3307
290,2023-11-08 03:39:31,USD,RCPT000290,69.82786650306832,6.98,62.85,Paypal,69.82786650306832,2397
291,2024-06-10 01:50:44,USD,RCPT000291,97.22526624113844,9.72,87.51,Credit Card,97.22526624113844,4273
292,2024-07-07 17:28:57,USD,RCPT000292,145.37372868527882,14.54,130.83,Bitcoin,145.37372868527882,2826
293,2024-01-09 08:50:06,USD,RCPT000293,147.09746999217103,14.71,132.39,Paypal,147.09746999217103,2559
294,2024-05-04 17:58:09,USD,RCPT000294,33.884787398085585,3.39,30.49,Bitcoin,33.884787398085585,74
295,2023-11-11 12:05:23,USD,RCPT000295,111.93654501659934,11.19,100.75,Credit Card,111.93654501659934,2037
296,2023-12-20 14:29:40,USD,RCPT000296,188.2435982775941,18.82,169.42,Bitcoin,188.2435982775941,5039
297,2024-06-16 22:59:50,USD,RCPT000297,178.08417343586208,17.81,160.27,Paypal,178.08417343586208,2176
298,2024-04-10 05:24:51,USD,RCPT000298,27.745974702199973,2.77,24.98,Bitcoin,27.745974702199973,2805
299,2024-02-28 11:02:33,USD,RCPT000299,41.57661977842031,4.16,37.42,Bitcoin,41.57661977842031,4886
300,2024-05-16 05:22:23,USD,RCPT000300,39.598143235634026,3.96,35.64,Paypal,39.598143235634026,4862
301,2024-02-28 01:57:04,USD,RCPT000301,61.29776637819653,6.13,55.17,Bitcoin,61.29776637819653,4893
302,2024-06-12 19:54:52,USD,RCPT000302,38.80668127110397,3.88,34.93,Paypal,38.80668127110397,1825
303,2024-05-05 12:36:57,USD,RCPT000303,154.9224334616445,15.49,139.43,Credit Card,154.9224334616445,378
304,2024-04-10 08:44:56,USD,RCPT000304,154.13187504940413,15.41,138.72,Credit Card,154.13187504940413,1423
305,2024-07-24 14:56:18,USD,RCPT000305,191.0353628977388,19.1,171.94,Paypal,191.0353628977388,664
306,2024-05-01 20:36:58,USD,RCPT000306,108.57832406435584,10.86,97.72,Credit Card,108.57832406435584,2295
307,2023-11-29 14:10:31,USD,RCPT000307,107.06117441939743,10.71,96.35,Credit Card,107.06117441939743,4902
308,2023-10-12 10:21:05,USD,RCPT000308,106.70697436114762,10.67,96.04,Bitcoin,106.70697436114762,4657
309,2024-08-10 08:34:01,USD,RCPT000309,178.32468718107617,17.83,160.49,Credit Card,178.32468718107617,945
310,2023-09-10 00:09:08,USD,RCPT000310,146.55766174608434,14.66,131.9,Bitcoin,146.55766174608434,4872
311,2023-09-11 01:37:45,USD,RCPT000311,75.97952271987475,7.6,68.38,Bitcoin,75.97952271987475,2915
312,2024-06-29 12:39:17,USD,RCPT000312,41.559863231628626,4.16,37.4,Credit Card,41.559863231628626,1775
313,2024-04-23 23:05:23,USD,RCPT000313,72.30151589739695,7.23,65.07,Paypal,72.30151589739695,3879
314,2024-02-04 18:52:13,USD,RCPT000314,115.60884390413852,11.56,104.05,Paypal,115.60884390413852,2820
315,2024-07-20 03:51:28,USD,RCPT000315,24.134448837284282,2.41,21.72,Paypal,24.134448837284282,2940
316,2023-09-25 00:46:57,USD,RCPT000316,110.63042321446532,11.06,99.57,Credit Card,110.63042321446532,1937
317,2024-03-19 04:55:42,USD,RCPT000317,192.31639394958822,19.23,173.09,Credit Card,192.31639394958822,3977
318,2023-09-22 23:50:13,USD,RCPT000318,61.45756658057145,6.15,55.31,Credit Card,61.45756658057145,3585
319,2024-06-27 23:51:48,USD,RCPT000319,41.41989936162063,4.14,37.28,Bitcoin,41.41989936162063,4683
320,2023-11-05 22:50:11,USD,RCPT000320,117.29780378234977,11.73,105.57,Paypal,117.29780378234977,3269
321,2023-12-11 23:57:39,USD,RCPT000321,155.04059204017264,15.5,139.54,Bitcoin,155.04059204017264,4220
322,2023-09-26 15:32:17,USD,RCPT000322,93.04605256797014,9.3,83.75,Bitcoin,93.04605256797014,4728
323,2024-04-13 22:27:28,USD,RCPT000323,164.76918943330097,16.48,148.29,Bitcoin,164.76918943330097,3052
324,2024-07-17 10:01:54,USD,RCPT000324,88.3407716728333,8.83,79.51,Bitcoin,88.3407716728333,969
325,2024-03-23 05:40:56,USD,RCPT000325,44.55523024818059,4.46,40.1,Bitcoin,44.55523024818059,274
326,2024-09-05 03:56:29,USD,RCPT000326,35.542164426808185,3.55,31.99,Paypal,35.542164426808185,3685
327,2023-09-29 15:01:22,USD,RCPT000327,104.16638774437406,10.42,93.75,Credit Card,104.16638774437406,3528
328,2023-11-08 10:48:50,USD,RCPT000328,155.27273170709842,15.53,139.74,Credit Card,155.27273170709842,5218
329,2024-03-19 01:30:00,USD,RCPT000329,194.334413032733,19.43,174.9,Bitcoin,194.334413032733,5261
330,2024-09-05 07:14:51,USD,RCPT000330,117.11639908589417,11.71,105.41,Credit Card,117.11639908589417,592
331,2024-01-29 04:13:38,USD,RCPT000331,46.464925185744846,4.65,41.81,Bitcoin,46.464925185744846,1592
332,2024-07-09 19:19:19,USD,RCPT000332,63.6102037073956,6.36,57.25,Bitcoin,63.6102037073956,440
333,2023-10-07 23:44:14,USD,RCPT000333,187.94280054474012,18.79,169.15,Credit Card,187.94280054474012,4139
334,2024-08-18 11:38:25,USD,RCPT000334,188.5164077467121,18.85,169.67,Bitcoin,188.5164077467121,1182
335,2024-02-13 13:21:24,USD,RCPT000335,30.637754142594233,3.06,27.58,Bitcoin,30.637754142594233,3840
336,2024-03-02 16:14:09,USD,RCPT000336,37.627707200955825,3.76,33.87,Credit Card,37.627707200955825,3572
337,2023-11-07 15:46:16,USD,RCPT000337,98.38890823328053,9.84,88.55,Credit Card,98.38890823328053,385
338,2023-10-29 01:15:19,USD,RCPT000338,170.314548727445,17.03,153.28,Paypal,170.314548727445,4132
339,2024-03-30 08:01:53,USD,RCPT000339,151.12767239171555,15.11,136.02,Paypal,151.12767239171555,4043
340,2024-05-03 08:38:12,USD,RCPT000340,148.2699974423975,14.83,133.44,Credit Card,148.2699974423975,1936
341,2024-03-18 06:19:10,USD,RCPT000341,189.84559199235113,18.98,170.87,Paypal,189.84559199235113,2733
342,2023-12-31 14:34:46,USD,RCPT000342,95.13005832720907,9.51,85.62,Paypal,95.13005832720907,3884
343,2024-02-16 09:41:06,USD,RCPT000343,151.68457347186683,15.17,136.51,Paypal,151.68457347186683,542
344,2023-10-13 23:34:06,USD,RCPT000344,198.5700489850737,19.86,178.71,Bitcoin,198.5700489850737,151
345,2023-12-21 04:08:18,USD,RCPT000345,173.63281496519372,17.36,156.27,Credit Card,173.63281496519372,3371
346,2023-12-26 07:18:07,USD,RCPT000346,135.4464754781439,13.54,121.91,Credit Card,135.4464754781439,1019
347,2024-04-23 18:12:13,USD,RCPT000347,85.01351454558456,8.5,76.51,Bitcoin,85.01351454558456,186
348,2024-06-03 00:15:22,USD,RCPT000348,24.296479967296072,2.43,21.87,Credit Card,24.296479967296072,1027
349,2023-12-27 11:59:12,USD,RCPT000349,155.00501658269383,15.5,139.51,Credit Card,155.00501658269383,934
350,2023-10-01 09:40:43,USD,RCPT000350,46.47122162111833,4.65,41.82,Credit Card,46.47122162111833,4754
351,2024-02-04 17:50:00,USD,RCPT000351,135.5902249546537,13.56,122.03,Bitcoin,135.5902249546537,3018
352,2023-12-01 21:09:18,USD,RCPT000352,152.13087910005316,15.21,136.92,Paypal,152.13087910005316,1134
353,2024-04-27 04:15:57,USD,RCPT000353,156.25591316354513,15.63,140.63,Paypal,156.25591316354513,1286
354,2024-07-18 00:02:49,USD,RCPT000354,118.6514918544548,11.87,106.78,Bitcoin,118.6514918544548,3526
355,2024-07-02 13:43:08,USD,RCPT000355,112.0882301226841,11.21,100.88,Credit Card,112.0882301226841,3464
356,2024-06-01 10:37:30,USD,RCPT000356,94.71762558098425,9.47,85.25,Bitcoin,94.71762558098425,4172
357,2024-07-06 07:04:35,USD,RCPT000357,145.22731554233786,14.52,130.71,Paypal,145.22731554233786,6
358,2024-06-21 18:00:03,USD,RCPT000358,87.23770693242678,8.72,78.52,Bitcoin,87.23770693242678,4463
359,2024-02-14 06:50:22,USD,RCPT000359,184.89236798107044,18.49,166.4,Paypal,184.89236798107044,696
360,2023-11-04 19:40:55,USD,RCPT000360,197.92291719135176,19.79,178.13,Paypal,197.92291719135176,3027
361,2024-08-29 01:37:13,USD,RCPT000361,155.6071310323336,15.56,140.05,Paypal,155.6071310323336,1562
362,2024-03-24 20:48:42,USD,RCPT000362,136.29249891580417,13.63,122.66,Paypal,136.29249891580417,4056
363,2024-04-09 15:06:01,USD,RCPT000363,56.63177215065628,5.66,50.97,Paypal,56.63177215065628,5145
364,2023-11-04 21:29:22,USD,RCPT000364,154.8562377523105,15.49,139.37,Paypal,154.8562377523105,990
365,2023-12-18 12:58:52,USD,RCPT000365,143.12571980646103,14.31,128.82,Paypal,143.12571980646103,4060
366,2023-10-03 18:58:56,USD,RCPT000366,37.528590767675965,3.75,33.78,Credit Card,37.528590767675965,1417
367,2024-02-07 08:40:06,USD,RCPT000367,66.08095533620283,6.61,59.47,Credit Card,66.08095533620283,186
368,2023-12-21 16:32:58,USD,RCPT000368,193.9113141342935,19.39,174.52,Bitcoin,193.9113141342935,89
369,2024-06-27 08:31:45,USD,RCPT000369,185.27042815412767,18.53,166.74,Paypal,185.27042815412767,3846
370,2023-10-28 14:39:40,USD,RCPT000370,79.7295517469073,7.97,71.76,Credit Card,79.7295517469073,3027
371,2024-04-23 16:52:53,USD,RCPT000371,188.39318789705598,18.84,169.55,Bitcoin,188.39318789705598,2915
372,2023-10-16 21:08:18,USD,RCPT000372,108.157290552645,10.82,97.34,Credit Card,108.157290552645,3756
373,2024-03-30 17:45:02,USD,RCPT000373,129.97400908851864,13.0,116.97,Credit Card,129.97400908851864,3058
374,2024-06-23 13:05:46,USD,RCPT000374,88.46544143544473,8.85,79.62,Bitcoin,88.46544143544473,2793
375,2024-08-20 06:03:35,USD,RCPT000375,104.89202595948571,10.49,94.4,Bitcoin,104.89202595948571,4017
376,2024-03-17 09:19:10,USD,RCPT000376,172.85208632726733,17.29,155.56,Paypal,172.85208632726733,1340
377,2024-07-14 03:40:06,USD,RCPT000377,41.68280656381121,4.17,37.51,Paypal,41.68280656381121,1431
378,2024-02-08 10:39:24,USD,RCPT000378,168.32112159460064,16.83,151.49,Bitcoin,168.32112159460064,4466
379,2024-04-08 18:04:18,USD,RCPT000379,183.3459202824995,18.33,165.02,Credit Card,183.3459202824995,3693
380,2024-03-05 16:46:15,USD,RCPT000380,123.71621237632381,12.37,111.35,Paypal,123.71621237632381,5281
381,2024-05-14 10:31:18,USD,RCPT000381,89.1297691585868,8.91,80.22,Credit Card,89.1297691585868,3927
382,2024-07-09 12:35:07,USD,RCPT000382,68.57631093193692,6.86,61.72,Credit Card,68.57631093193692,3780
383,2023-09-13 22:46:48,USD,RCPT000383,64.48026063015463,6.45,58.03,Credit Card,64.48026063015463,1241
384,2024-04-05 03:58:25,USD,RCPT000384,56.024054267974044,5.6,50.42,Paypal,56.024054267974044,4840
385,2024-02-12 21:10:11,USD,RCPT000385,59.785384704736714,5.98,53.81,Credit Card,59.785384704736714,2250
386,2024-02-04 13:23:19,USD,RCPT000386,188.25370742579307,18.83,169.42,Paypal,188.25370742579307,1153
387,2024-09-05 05:56:49,USD,RCPT000387,116.68226489006094,11.67,105.01,Paypal,116.68226489006094,210
388,2024-08-07 07:39:05,USD,RCPT000388,119.2688889260156,11.93,107.34,Bitcoin,119.2688889260156,2269
389,2023-10-04 16:03:54,USD,RCPT000389,194.40892289723953,19.44,174.97,Paypal,194.40892289723953,3119
390,2024-06-02 11:22:07,USD,RCPT000390,192.50985302030327,19.25,173.26,Paypal,192.50985302030327,3782
391,2024-03-22 08:12:01,USD,RCPT000391,194.54428983538781,19.45,175.09,Credit Card,194.54428983538781,5183
392,2024-05-12 16:06:55,USD,RCPT000392,189.1602948186425,18.92,170.24,Bitcoin,189.1602948186425,1836
393,2023-10-27 08:01:34,USD,RCPT000393,120.88114830388008,12.09,108.79,Bitcoin,120.88114830388008,2254
394,2023-11-08 07:24:01,USD,RCPT000394,173.6145540971099,17.36,156.25,Bitcoin,173.6145540971099,1659
395,2024-07-17 20:40:19,USD,RCPT000395,65.54522820148516,6.55,59.0,Paypal,65.54522820148516,5192
396,2023-12-20 03:32:01,USD,RCPT000396,125.92727031383355,12.59,113.34,Bitcoin,125.92727031383355,1036
397,2024-08-06 18:20:20,USD,RCPT000397,121.87282720344417,12.19,109.68,Paypal,121.87282720344417,4926
398,2024-05-07 02:40:05,USD,RCPT000398,198.72733530057957,19.87,178.86,Paypal,198.72733530057957,1182
399,2024-02-26 08:18:28,USD,RCPT000399,111.91853010831223,11.19,100.73,Bitcoin,111.91853010831223,385
400,2024-06-05 10:15:51,USD,RCPT000400,70.06328547968857,7.01,63.05,Paypal,70.06328547968857,4087
401,2023-10-09 18:37:15,USD,RCPT000401,98.6357761570778,9.86,88.78,Bitcoin,98.6357761570778,2425
402,2023-09-21 09:28:24,USD,RCPT000402,45.22960965324418,4.52,40.71,Paypal,45.22960965324418,3957
403,2024-08-26 11:32:37,USD,RCPT000403,77.70965260259916,7.77,69.94,Credit Card,77.70965260259916,1501
404,2024-02-19 03:49:23,USD,RCPT000404,148.633315237018,14.86,133.77,Credit Card,148.633315237018,3988
405,2023-12-19 18:45:46,USD,RCPT000405,161.3824787821541,16.14,145.24,Credit Card,161.3824787821541,1670
406,2024-06-20 21:33:19,USD,RCPT000406,154.23332744316664,15.42,138.81,Credit Card,154.23332744316664,4615
407,2023-12-18 13:20:41,USD,RCPT000407,184.2660395265889,18.43,165.84,Bitcoin,184.2660395265889,2876
408,2024-03-03 10:54:03,USD,RCPT000408,28.564502653686205,2.86,25.7,Bitcoin,28.564502653686205,1894
409,2023-12-29 02:05:44,USD,RCPT000409,67.66614705156088,6.77,60.9,Paypal,67.66614705156088,4547
410,2024-07-19 06:16:46,USD,RCPT000410,117.85792445229829,11.79,106.07,Credit Card,117.85792445229829,3906
411,2024-01-27 19:45:26,USD,RCPT000411,60.121452083214514,6.01,54.11,Paypal,60.121452083214514,1819
412,2023-12-26 16:06:58,USD,RCPT000412,116.57175780628589,11.66,104.91,Bitcoin,116.57175780628589,3148
413,2023-10-25 20:47:29,USD,RCPT000413,23.27494419869034,2.33,20.94,Credit Card,23.27494419869034,1440
414,2024-07-06 07:59:25,USD,RCPT000414,170.41889502138864,17.04,153.38,Bitcoin,170.41889502138864,3782
415,2024-05-08 03:30:10,USD,RCPT000415,37.68358865185136,3.77,33.91,Credit Card,37.68358865185136,1789
416,2023-09-16 07:19:36,USD,RCPT000416,54.05139597829411,5.41,48.64,Paypal,54.05139597829411,308
417,2024-01-26 04:54:20,USD,RCPT000417,74.50081604368876,7.45,67.05,Credit Card,74.50081604368876,444
418,2024-03-24 04:43:15,USD,RCPT000418,138.28867620798994,13.83,124.46,Credit Card,138.28867620798994,131
419,2023-12-18 23:34:35,USD,RCPT000419,112.61192285546502,11.26,101.35,Credit Card,112.61192285546502,4797
420,2023-10-22 04:22:09,USD,RCPT000420,40.809464000416966,4.08,36.73,Bitcoin,40.809464000416966,2479
421,2024-02-27 18:40:03,USD,RCPT000421,70.44015297062028,7.04,63.4,Paypal,70.44015297062028,3028
422,2023-11-10 17:09:27,USD,RCPT000422,86.63319437690122,8.66,77.97,Credit Card,86.63319437690122,1381
423,2024-06-19 18:06:44,USD,RCPT000423,191.90187424921012,19.19,172.71,Paypal,191.90187424921012,1234
424,2024-07-20 14:54:02,USD,RCPT000424,110.02795287559054,11.0,99.03,Bitcoin,110.02795287559054,2460
425,2023-11-23 20:07:16,USD,RCPT000425,149.80415692053634,14.98,134.82,Credit Card,149.80415692053634,3988
426,2024-05-13 23:32:10,USD,RCPT000426,198.0094939694896,19.8,178.21,Bitcoin,198.0094939694896,105
427,2024-09-04 22:15:28,USD,RCPT000427,117.82495721838013,11.78,106.04,Credit Card,117.82495721838013,1912
428,2024-02-13 11:15:39,USD,RCPT000428,39.63370248898133,3.96,35.67,Paypal,39.63370248898133,2629
429,2024-01-09 02:28:04,USD,RCPT000429,130.67933592426306,13.07,117.61,Credit Card,130.67933592426306,4154
430,2024-02-09 11:22:19,USD,RCPT000430,37.765297162971464,3.78,33.99,Credit Card,37.765297162971464,2309
431,2023-11-16 14:29:53,USD,RCPT000431,127.43803979825525,12.74,114.7,Credit Card,127.43803979825525,4554
432,2024-08-24 21:49:17,USD,RCPT000432,131.05844147051357,13.11,117.95,Credit Card,131.05844147051357,1819
433,2024-02-14 20:57:35,USD,RCPT000433,60.32310510722738,6.03,54.29,Credit Card,60.32310510722738,2487
434,2023-12-28 11:42:14,USD,RCPT000434,103.25170690271905,10.33,92.92,Paypal,103.25170690271905,726
435,2024-05-02 02:37:24,USD,RCPT000435,55.744277991057345,5.57,50.17,Credit Card,55.744277991057345,1303
436,2024-03-21 03:43:48,USD,RCPT000436,144.42769621632277,14.44,129.99,Credit Card,144.42769621632277,835
437,2024-09-03 07:29:47,USD,RCPT000437,52.24745869986316,5.22,47.03,Bitcoin,52.24745869986316,2954
438,2024-05-19 18:59:16,USD,RCPT000438,119.39965570540606,11.94,107.46,Paypal,119.39965570540606,1877
