order_lines_id,unit_price,price_net,tax_rate,tax_amount,total_price,quantity,created_at,product_id,order_id,category
271,39.04610166122893,75.14,0.1,3.9,195.23,5,2024-04-04 15:57:42,51,5704,Musical Instruments
272,26.01661751570181,52.78,0.1,2.6,78.05,3,2024-03-04 15:22:55,44,2340,Accessories
273,80.99161269627274,11.1,0.1,8.1,242.97,3,2024-06-14 16:01:23,69,7571,Outdoor
274,39.04610166122893,75.14,0.1,3.9,78.09,2,2024-07-18 04:49:46,51,11064,Musical Instruments
275,51.32966154137048,11.17,0.1,5.13,51.33,1,2023-12-13 05:24:59,18,4922,Bags
276,26.01661751570181,52.78,0.1,2.6,130.08,5,2024-08-11 20:53:32,44,10783,Accessories
277,32.63079090586092,45.82,0.1,3.26,163.15,5,2024-02-12 13:34:05,36,10486,Clothing
278,81.39339682529803,83.27,0.1,8.14,244.18,3,2024-09-05 04:14:29,52,11966,Books
279,14.11835247939678,89.8,0.1,1.41,56.47,4,2024-01-22 20:13:53,58,4762,Toys
280,20.450408232883554,38.0,0.1,2.05,81.8,4,2023-11-13 17:40:15,53,10005,Home Appliances
281,29.26823590380502,28.89,0.1,2.93,146.34,5,2023-10-03 05:33:30,27,2106,Outdoor
282,81.03380456963924,57.65,0.1,8.1,81.03,1,2023-11-04 13:30:54,46,4979,Health
283,86.69760535715162,19.88,0.1,8.67,260.09,3,2024-03-26 21:30:12,10,4817,Beauty
284,14.72871650971356,65.46,0.1,1.47,14.73,1,2024-03-10 00:08:51,31,796,Outdoor
285,14.72871650971356,65.46,0.1,1.47,73.64,5,2023-11-07 01:50:59,31,7884,Outdoor
286,89.57582588746997,63.02,0.1,8.96,179.15,2,2024-05-15 03:36:18,4,10591,Furniture
287,47.6851378927706,61.93,0.1,4.77,238.43,5,2023-10-26 03:25:40,66,11222,Beauty
288,81.39339682529803,83.27,0.1,8.14,244.18,3,2024-08-30 17:12:23,52,5926,Books
289,29.38159191541978,36.04,0.1,2.94,29.38,1,2024-06-06 14:05:19,17,11213,Furniture
290,42.20255039941055,22.43,0.1,4.22,168.81,4,2023-12-17 14:37:54,54,3844,Bags
291,78.49122881742905,84.4,0.1,7.85,235.47,3,2023-10-03 16:11:21,41,5927,Jewelry
292,57.09269639791527,49.37,0.1,5.71,114.19,2,2023-11-10 17:57:13,15,6163,Clothing
293,29.26823590380502,28.89,0.1,2.93,87.8,3,2023-10-12 06:53:45,27,9852,Outdoor
294,96.60185623849031,83.06,0.1,9.66,193.2,2,2024-06-01 14:06:47,25,7851,Outdoor
295,47.498032604036084,60.38,0.1,4.75,189.99,4,2023-10-13 18:03:38,65,3061,Automotive
296,96.60185623849031,83.06,0.1,9.66,483.01,5,2023-09-19 05:30:04,25,4144,Outdoor
297,84.01467501614277,67.92,0.1,8.4,252.04,3,2024-08-19 18:23:26,12,7318,Sports Equipment
298,79.14397537167619,54.49,0.1,7.91,79.14,1,2024-06-17 10:48:32,19,11010,Bags
299,81.03380456963924,57.65,0.1,8.1,324.14,4,2024-04-20 22:28:19,46,8476,Health
300,97.28660920842046,29.24,0.1,9.73,194.57,2,2024-03-29 05:27:52,63,6953,Automotive
301,75.60531844838619,14.85,0.1,7.56,226.82,3,2024-04-23 03:14:18,67,3607,Automotive
302,76.81917615903417,9.47,0.1,7.68,307.28,4,2023-11-24 04:27:28,74,5887,Furniture
303,47.34371826502234,49.37,0.1,4.73,142.03,3,2024-07-18 12:21:58,68,4310,Electronics
304,72.93684881761908,22.58,0.1,7.29,218.81,3,2024-07-18 19:31:59,2,12201,Health
305,14.11835247939678,89.8,0.1,1.41,14.12,1,2023-11-19 11:06:42,58,1095,Toys
306,67.97628360360534,15.32,0.1,6.8,203.93,3,2024-05-21 22:17:14,8,3637,Sports Equipment
307,76.81917615903417,9.47,0.1,7.68,307.28,4,2024-02-25 06:23:39,74,6829,Furniture
308,20.450408232883554,38.0,0.1,2.05,102.25,5,2024-02-15 09:02:39,53,11209,Home Appliances
309,57.09269639791527,49.37,0.1,5.71,171.28,3,2024-03-14 03:10:03,15,3051,Clothing
310,42.20255039941055,22.43,0.1,4.22,42.2,1,2024-07-09 18:09:19,54,1423,Bags
311,27.270871743750455,16.05,0.1,2.73,136.35,5,2023-12-17 08:17:46,29,9848,Toys
312,29.96504504552474,25.66,0.1,3.0,119.86,4,2024-01-19 16:47:07,34,7001,Stationery
313,14.72871650971356,65.46,0.1,1.47,29.46,2,2024-05-07 03:36:24,31,10599,Outdoor
314,26.01661751570181,52.78,0.1,2.6,52.03,2,2023-10-08 17:18:45,44,2030,Accessories
315,56.97951000784316,21.75,0.1,5.7,170.94,3,2024-09-04 08:55:40,38,11607,Health
316,28.30965611314191,31.79,0.1,2.83,56.62,2,2024-03-09 00:15:39,7,797,Home Appliances
317,42.20255039941055,22.43,0.1,4.22,168.81,4,2024-01-18 06:13:23,54,12102,Bags
318,77.38122631145288,73.32,0.1,7.74,386.91,5,2023-10-22 02:46:12,9,11625,Sports Equipment
319,39.04610166122893,75.14,0.1,3.9,156.18,4,2024-07-31 03:26:27,51,4771,Musical Instruments
320,47.498032604036084,60.38,0.1,4.75,237.49,5,2023-09-29 08:10:08,65,11216,Automotive
321,78.49122881742905,84.4,0.1,7.85,392.46,5,2024-02-17 19:36:21,41,11858,Jewelry
322,81.39339682529803,83.27,0.1,8.14,406.97,5,2023-11-11 18:50:53,52,4921,Books
323,66.13277726026526,47.44,0.1,6.61,132.27,2,2023-11-01 20:31:36,14,3989,Office Supplies
324,31.740478597263916,69.04,0.1,3.17,158.7,5,2024-02-15 14:28:35,39,6280,Health
325,47.498032604036084,60.38,0.1,4.75,142.49,3,2024-08-15 09:50:22,65,4019,Automotive
326,41.837353137722474,12.39,0.1,4.18,41.84,1,2024-04-29 20:51:57,5,5363,Electronics
327,26.01661751570181,52.78,0.1,2.6,52.03,2,2023-10-14 20:28:50,44,1420,Accessories
328,47.6851378927706,61.93,0.1,4.77,190.74,4,2024-05-15 17:55:44,66,6585,Beauty
329,80.99161269627274,11.1,0.1,8.1,80.99,1,2024-01-02 18:40:57,69,11740,Outdoor
330,86.69760535715162,19.88,0.1,8.67,86.7,1,2024-07-03 06:48:01,10,8306,Beauty
331,66.71294912310859,74.41,0.1,6.67,266.85,4,2024-06-01 10:49:10,61,4739,Bags
332,44.23006637847685,29.23,0.1,4.42,176.92,4,2023-10-20 09:22:01,49,3771,Watches
333,30.732828347955518,35.81,0.1,3.07,61.47,2,2024-09-06 23:24:55,56,9374,Shoes
334,28.15352710040883,15.28,0.1,2.82,140.77,5,2024-08-27 01:04:45,11,8257,Books
335,75.21676086746862,74.59,0.1,7.52,300.87,4,2024-06-03 12:31:20,42,7427,Accessories
336,83.06608750430081,69.38,0.1,8.31,83.07,1,2023-09-26 19:05:28,40,2169,Watches
337,34.448024150172465,80.4,0.1,3.44,172.24,5,2024-01-09 06:58:31,33,8469,Toys
338,86.69760535715162,19.88,0.1,8.67,260.09,3,2024-06-01 10:18:11,10,7889,Beauty
339,47.498032604036084,60.38,0.1,4.75,95.0,2,2023-12-07 15:03:47,65,4383,Automotive
340,19.17346902292367,46.78,0.1,1.92,38.35,2,2024-05-16 01:49:10,21,7017,Furniture
341,75.21676086746862,74.59,0.1,7.52,75.22,1,2024-06-28 20:20:23,42,11148,Accessories
342,98.94569455130691,76.87,0.1,9.89,98.95,1,2024-03-15 07:52:26,24,10955,Automotive
343,63.852829779548074,36.41,0.1,6.39,191.56,3,2023-10-08 23:21:08,28,11871,Stationery
344,29.26823590380502,28.89,0.1,2.93,146.34,5,2023-09-19 12:57:25,27,1764,Outdoor
345,78.49122881742905,84.4,0.1,7.85,313.96,4,2024-03-31 13:50:00,41,3414,Jewelry
346,42.20255039941055,22.43,0.1,4.22,84.41,2,2024-07-20 13:45:26,54,275,Bags
347,75.21676086746862,74.59,0.1,7.52,225.65,3,2024-05-28 21:00:54,42,5291,Accessories
348,84.01467501614277,67.92,0.1,8.4,84.01,1,2023-09-30 04:03:17,12,1198,Sports Equipment
349,62.549589649191546,51.71,0.1,6.25,312.75,5,2024-04-04 11:12:32,47,2757,Automotive
350,21.353216199314794,87.69,0.1,2.14,64.06,3,2024-04-04 09:57:10,1,10950,Sports Equipment
351,42.20255039941055,22.43,0.1,4.22,84.41,2,2024-02-21 09:38:58,54,2397,Bags
352,21.353216199314794,87.69,0.1,2.14,21.35,1,2024-02-23 10:16:15,1,3638,Sports Equipment
353,39.04610166122893,75.14,0.1,3.9,156.18,4,2023-10-30 13:32:45,51,7620,Musical Instruments
354,41.940209548708665,61.96,0.1,4.19,167.76,4,2024-08-29 10:30:15,0,512,Stationery
355,29.38159191541978,36.04,0.1,2.94,58.76,2,2024-04-16 05:48:20,17,4433,Furniture
356,44.23006637847685,29.23,0.1,4.42,132.69,3,2024-07-04 14:49:34,49,8820,Watches
357,80.99161269627274,11.1,0.1,8.1,323.97,4,2024-05-26 03:08:08,69,8455,Outdoor
358,72.93684881761908,22.58,0.1,7.29,72.94,1,2023-12-23 04:54:54,2,4150,Health
359,42.20255039941055,22.43,0.1,4.22,211.01,5,2024-02-25 16:00:18,54,4491,Bags
360,21.353216199314794,87.69,0.1,2.14,106.77,5,2024-02-10 21:43:52,1,11418,Sports Equipment
361,63.852829779548074,36.41,0.1,6.39,127.71,2,2024-07-06 12:45:11,28,7868,Stationery
362,60.09700255156274,37.57,0.1,6.01,300.49,5,2023-09-26 17:46:03,70,5836,Office Supplies
363,73.80273009321957,19.06,0.1,7.38,369.01,5,2024-06-26 13:23:19,32,4740,Watches
364,27.270871743750455,16.05,0.1,2.73,54.54,2,2024-01-24 11:05:17,29,6124,Toys
365,47.6851378927706,61.93,0.1,4.77,95.37,2,2024-05-01 17:41:25,66,6386,Beauty
366,66.13277726026526,47.44,0.1,6.61,132.27,2,2024-02-16 13:40:32,14,1935,Office Supplies
367,14.11835247939678,89.8,0.1,1.41,14.12,1,2024-08-17 00:47:52,58,5034,Toys
368,14.11835247939678,89.8,0.1,1.41,28.24,2,2024-08-10 13:13:46,58,3408,Toys
369,28.15352710040883,15.28,0.1,2.82,84.46,3,2024-02-14 05:02:58,11,2943,Books
370,97.00729896638508,38.19,0.1,9.7,485.04,5,2024-03-22 14:25:11,59,2879,Watches
371,58.92929636082109,52.58,0.1,5.89,58.93,1,2024-06-25 21:15:23,71,3488,Musical Instruments
372,62.549589649191546,51.71,0.1,6.25,250.2,4,2024-02-22 07:00:38,47,11253,Automotive
373,47.598524329178005,21.42,0.1,4.76,47.6,1,2024-08-23 22:33:15,13,10850,Sports Equipment
374,47.864689237188195,48.89,0.1,4.79,95.73,2,2023-09-18 22:57:44,16,11457,Shoes
375,66.13277726026526,47.44,0.1,6.61,264.53,4,2024-08-05 22:21:00,14,11584,Office Supplies
376,97.28660920842046,29.24,0.1,9.73,389.15,4,2023-09-12 00:47:58,63,2461,Automotive
377,47.6851378927706,61.93,0.1,4.77,95.37,2,2024-08-11 03:30:20,66,5369,Beauty
378,39.04610166122893,75.14,0.1,3.9,39.05,1,2024-01-23 06:50:25,51,6443,Musical Instruments
379,63.43056976607762,51.58,0.1,6.34,253.72,4,2023-12-25 14:40:26,73,6821,Office Supplies
380,75.21676086746862,74.59,0.1,7.52,300.87,4,2024-03-03 11:15:09,42,9884,Accessories
381,97.28660920842046,29.24,0.1,9.73,291.86,3,2023-11-02 05:11:02,63,499,Automotive
382,28.15352710040883,15.28,0.1,2.82,28.15,1,2024-03-24 23:24:38,11,11188,Books
383,89.57582588746997,63.02,0.1,8.96,179.15,2,2024-04-27 07:57:16,4,7551,Furniture
384,84.01467501614277,67.92,0.1,8.4,336.06,4,2023-11-09 23:20:55,12,708,Sports Equipment
385,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-03-01 06:05:49,9,2448,Sports Equipment
386,80.99161269627274,11.1,0.1,8.1,323.97,4,2023-11-14 12:21:35,69,6489,Outdoor
387,19.17346902292367,46.78,0.1,1.92,19.17,1,2023-09-21 07:51:51,21,824,Furniture
388,62.549589649191546,51.71,0.1,6.25,187.65,3,2024-03-04 11:56:09,47,4621,Automotive
389,41.837353137722474,12.39,0.1,4.18,209.19,5,2024-06-17 05:03:58,5,4212,Electronics
390,37.45831505939198,44.18,0.1,3.75,112.37,3,2024-09-03 15:26:24,43,2096,Outdoor
391,72.60004840460033,22.93,0.1,7.26,145.2,2,2024-08-03 12:58:09,30,6344,Automotive
392,86.57782847348447,73.92,0.1,8.66,432.89,5,2023-10-17 12:57:07,64,11371,Shoes
393,29.96504504552474,25.66,0.1,3.0,59.93,2,2024-03-23 05:40:27,34,1936,Stationery
394,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-03-31 06:44:32,9,10791,Sports Equipment
395,80.99161269627274,11.1,0.1,8.1,80.99,1,2024-05-06 22:06:49,69,10242,Outdoor
396,63.852829779548074,36.41,0.1,6.39,255.41,4,2023-11-08 09:28:49,28,5104,Stationery
397,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-06-17 10:09:47,48,9390,Toys
398,47.34371826502234,49.37,0.1,4.73,142.03,3,2024-07-22 13:22:36,68,3811,Electronics
399,43.7469583749273,85.75,0.1,4.37,87.49,2,2024-06-01 14:06:47,3,7851,Outdoor
400,98.94569455130691,76.87,0.1,9.89,494.73,5,2024-07-31 20:22:30,24,542,Automotive
401,52.665103583443766,86.75,0.1,5.27,210.66,4,2024-02-04 13:25:03,57,5210,Health
402,79.14397537167619,54.49,0.1,7.91,316.58,4,2024-06-01 22:34:29,19,9838,Bags
403,51.32966154137048,11.17,0.1,5.13,51.33,1,2023-10-10 04:02:03,18,2980,Bags
404,31.740478597263916,69.04,0.1,3.17,95.22,3,2024-05-24 11:12:22,39,5874,Health
405,39.68306791612835,19.32,0.1,3.97,198.42,5,2024-07-10 17:29:31,22,118,Bags
406,58.92929636082109,52.58,0.1,5.89,176.79,3,2023-12-01 12:02:49,71,11321,Musical Instruments
407,97.28660920842046,29.24,0.1,9.73,97.29,1,2024-06-16 19:19:11,63,529,Automotive
408,28.30965611314191,31.79,0.1,2.83,28.31,1,2024-07-15 05:20:24,7,10673,Home Appliances
409,98.94569455130691,76.87,0.1,9.89,296.84,3,2024-01-13 20:29:48,24,3952,Automotive
410,63.43056976607762,51.58,0.1,6.34,126.86,2,2024-02-08 07:23:35,73,7513,Office Supplies
411,60.09700255156274,37.57,0.1,6.01,180.29,3,2024-01-02 05:55:57,70,4957,Office Supplies
412,75.60531844838619,14.85,0.1,7.56,151.21,2,2024-03-31 14:38:30,67,1697,Automotive
413,67.97628360360534,15.32,0.1,6.8,339.88,5,2023-09-23 14:46:03,8,2001,Sports Equipment
414,37.45831505939198,44.18,0.1,3.75,187.29,5,2024-02-20 21:58:00,43,10492,Outdoor
415,29.26823590380502,28.89,0.1,2.93,58.54,2,2024-03-25 09:03:33,27,5227,Outdoor
416,63.852829779548074,36.41,0.1,6.39,191.56,3,2024-03-11 16:09:18,28,8753,Stationery
417,84.01467501614277,67.92,0.1,8.4,168.03,2,2024-02-11 15:14:28,12,9023,Sports Equipment
418,80.99161269627274,11.1,0.1,8.1,323.97,4,2023-09-24 04:23:59,69,12121,Outdoor
419,60.09700255156274,37.57,0.1,6.01,180.29,3,2023-09-10 23:40:15,70,2249,Office Supplies
420,14.72871650971356,65.46,0.1,1.47,58.91,4,2024-02-09 23:47:56,31,1113,Outdoor
421,44.23006637847685,29.23,0.1,4.42,88.46,2,2024-06-04 00:31:41,49,3781,Watches
422,56.97951000784316,21.75,0.1,5.7,56.98,1,2023-10-06 08:44:46,38,2559,Health
423,28.30965611314191,31.79,0.1,2.83,141.55,5,2024-07-15 02:36:58,7,3508,Home Appliances
424,89.57582588746997,63.02,0.1,8.96,179.15,2,2023-12-09 21:58:08,4,868,Furniture
425,41.940209548708665,61.96,0.1,4.19,125.82,3,2024-04-12 22:04:58,0,8824,Stationery
426,56.97951000784316,21.75,0.1,5.7,227.92,4,2023-11-14 15:02:54,38,2453,Health
427,17.15004649907335,47.22,0.1,1.72,68.6,4,2023-10-04 08:48:34,45,11894,Stationery
428,63.43056976607762,51.58,0.1,6.34,63.43,1,2024-09-08 14:42:17,73,1684,Office Supplies
429,57.09269639791527,49.37,0.1,5.71,171.28,3,2023-12-15 10:40:54,15,4624,Clothing
430,31.740478597263916,69.04,0.1,3.17,95.22,3,2024-08-25 07:01:11,39,11469,Health
431,63.852829779548074,36.41,0.1,6.39,319.26,5,2024-02-28 13:07:44,28,7201,Stationery
432,98.94569455130691,76.87,0.1,9.89,395.78,4,2024-03-18 04:29:35,24,6825,Automotive
433,73.80273009321957,19.06,0.1,7.38,295.21,4,2024-01-21 09:24:45,32,1309,Watches
434,86.57782847348447,73.92,0.1,8.66,346.31,4,2024-07-08 02:18:29,64,7611,Shoes
435,57.09269639791527,49.37,0.1,5.71,114.19,2,2024-07-27 00:43:39,15,4469,Clothing
436,39.68306791612835,19.32,0.1,3.97,79.37,2,2024-07-06 01:09:53,22,11120,Bags
437,47.598524329178005,21.42,0.1,4.76,190.39,4,2023-10-26 17:28:18,13,4953,Sports Equipment
438,28.30965611314191,31.79,0.1,2.83,56.62,2,2024-07-17 09:04:32,7,1672,Home Appliances
439,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-03-28 08:57:38,9,11752,Sports Equipment
440,75.21676086746862,74.59,0.1,7.52,300.87,4,2024-03-23 09:41:49,42,10625,Accessories
441,44.23006637847685,29.23,0.1,4.42,221.15,5,2024-03-07 04:19:06,49,9990,Watches
442,32.63079090586092,45.82,0.1,3.26,163.15,5,2023-09-11 17:46:23,36,6699,Clothing
443,39.04610166122893,75.14,0.1,3.9,195.23,5,2023-12-16 06:07:29,51,2995,Musical Instruments
444,21.353216199314794,87.69,0.1,2.14,42.71,2,2024-06-21 19:32:56,1,4872,Sports Equipment
445,21.353216199314794,87.69,0.1,2.14,106.77,5,2024-03-23 03:45:44,1,831,Sports Equipment
446,63.43056976607762,51.58,0.1,6.34,253.72,4,2024-05-18 07:48:16,73,2809,Office Supplies
447,37.45831505939198,44.18,0.1,3.75,74.92,2,2024-07-25 10:05:01,43,1240,Outdoor
448,97.00729896638508,38.19,0.1,9.7,388.03,4,2024-08-22 03:19:20,59,1323,Watches
449,86.57782847348447,73.92,0.1,8.66,259.73,3,2023-11-24 19:48:32,64,11710,Shoes
450,31.740478597263916,69.04,0.1,3.17,63.48,2,2023-09-15 00:09:00,39,8867,Health
451,60.09700255156274,37.57,0.1,6.01,180.29,3,2023-11-18 17:32:25,70,3273,Office Supplies
452,47.498032604036084,60.38,0.1,4.75,95.0,2,2024-06-04 12:17:50,65,1604,Automotive
453,96.60185623849031,83.06,0.1,9.66,193.2,2,2024-08-09 12:53:17,25,6725,Outdoor
454,63.43056976607762,51.58,0.1,6.34,253.72,4,2024-02-20 21:58:00,73,10492,Office Supplies
455,19.17346902292367,46.78,0.1,1.92,38.35,2,2023-12-01 13:59:52,21,9110,Furniture
456,29.38159191541978,36.04,0.1,2.94,58.76,2,2024-01-25 22:43:15,17,7936,Furniture
457,17.15004649907335,47.22,0.1,1.72,85.75,5,2023-11-24 18:40:40,45,10295,Stationery
458,47.598524329178005,21.42,0.1,4.76,142.8,3,2024-04-14 05:48:25,13,6203,Sports Equipment
459,40.302340213882715,15.2,0.1,4.03,120.91,3,2023-10-10 21:10:25,48,4571,Toys
460,73.80273009321957,19.06,0.1,7.38,73.8,1,2023-12-02 02:21:59,32,8048,Watches
461,26.01661751570181,52.78,0.1,2.6,78.05,3,2024-07-09 03:21:20,44,3672,Accessories
462,47.6851378927706,61.93,0.1,4.77,190.74,4,2023-09-23 21:59:31,66,5632,Beauty
463,51.32966154137048,11.17,0.1,5.13,205.32,4,2023-11-01 07:53:31,18,286,Bags
464,81.03380456963924,57.65,0.1,8.1,324.14,4,2024-06-18 07:12:27,46,2320,Health
465,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-03-21 10:33:03,48,2322,Toys
466,26.01661751570181,52.78,0.1,2.6,26.02,1,2023-11-01 01:34:29,44,6655,Accessories
467,86.57782847348447,73.92,0.1,8.66,432.89,5,2023-11-21 17:09:21,64,2187,Shoes
468,52.665103583443766,86.75,0.1,5.27,263.33,5,2024-09-06 10:06:56,57,1415,Health
469,95.02773603626298,18.83,0.1,9.5,475.14,5,2024-02-23 08:34:40,72,1421,Furniture
470,66.71294912310859,74.41,0.1,6.67,266.85,4,2023-09-14 08:58:15,61,1799,Bags
471,32.63079090586092,45.82,0.1,3.26,65.26,2,2024-09-04 20:50:19,36,11528,Clothing
472,28.30965611314191,31.79,0.1,2.83,141.55,5,2024-02-03 22:12:10,7,6223,Home Appliances
473,17.15004649907335,47.22,0.1,1.72,85.75,5,2024-03-11 22:23:25,45,4958,Stationery
474,30.732828347955518,35.81,0.1,3.07,61.47,2,2024-06-27 08:31:45,56,369,Shoes
475,52.665103583443766,86.75,0.1,5.27,263.33,5,2024-03-06 12:49:01,57,730,Health
476,42.20255039941055,22.43,0.1,4.22,126.61,3,2024-05-10 00:38:50,54,7743,Bags
477,83.06608750430081,69.38,0.1,8.31,249.2,3,2023-09-27 12:18:57,40,1497,Watches
478,34.448024150172465,80.4,0.1,3.44,137.79,4,2024-07-26 16:18:21,33,8596,Toys
479,41.837353137722474,12.39,0.1,4.18,209.19,5,2023-09-17 19:17:57,5,11353,Electronics
480,41.432873453363314,76.71,0.1,4.14,165.73,4,2024-05-31 21:58:45,20,8662,Outdoor
481,63.43056976607762,51.58,0.1,6.34,190.29,3,2024-01-05 07:45:50,73,5772,Office Supplies
482,97.00729896638508,38.19,0.1,9.7,97.01,1,2023-10-14 18:40:17,59,8247,Watches
483,58.92929636082109,52.58,0.1,5.89,58.93,1,2023-12-04 13:56:26,71,6673,Musical Instruments
484,75.60531844838619,14.85,0.1,7.56,378.03,5,2024-04-04 09:34:57,67,6311,Automotive
485,75.21676086746862,74.59,0.1,7.52,300.87,4,2023-10-16 02:19:57,42,5306,Accessories
486,14.72871650971356,65.46,0.1,1.47,73.64,5,2024-03-20 03:10:51,31,11403,Outdoor
487,99.35287308305912,74.79,0.1,9.94,397.41,4,2024-03-17 11:17:53,62,5496,Musical Instruments
488,62.549589649191546,51.71,0.1,6.25,250.2,4,2024-05-27 03:41:48,47,11142,Automotive
489,83.06608750430081,69.38,0.1,8.31,249.2,3,2024-01-01 12:37:46,40,8209,Watches
490,29.96504504552474,25.66,0.1,3.0,29.97,1,2023-10-08 04:48:07,34,7461,Stationery
491,72.0994703243226,83.86,0.1,7.21,144.2,2,2024-08-08 08:15:40,6,4578,Clothing
492,97.28660920842046,29.24,0.1,9.73,291.86,3,2023-09-23 20:15:27,63,2946,Automotive
493,83.06608750430081,69.38,0.1,8.31,83.07,1,2024-05-02 12:15:37,40,7645,Watches
494,96.4845336364726,42.62,0.1,9.65,192.97,2,2024-05-05 15:17:39,50,7705,Sports Equipment
495,47.498032604036084,60.38,0.1,4.75,95.0,2,2023-11-11 01:03:27,65,10128,Automotive
496,96.60185623849031,83.06,0.1,9.66,483.01,5,2024-07-09 17:29:54,25,6795,Outdoor
497,29.38159191541978,36.04,0.1,2.94,88.14,3,2024-01-14 02:34:15,17,5862,Furniture
498,57.09269639791527,49.37,0.1,5.71,285.46,5,2024-08-28 10:43:51,15,1701,Clothing
499,47.34371826502234,49.37,0.1,4.73,94.69,2,2024-08-26 02:36:20,68,1217,Electronics
500,17.15004649907335,47.22,0.1,1.72,17.15,1,2024-02-06 12:45:05,45,8263,Stationery
501,75.60531844838619,14.85,0.1,7.56,226.82,3,2024-05-07 15:39:25,67,4634,Automotive
502,37.45831505939198,44.18,0.1,3.75,112.37,3,2024-05-11 06:20:27,43,11933,Outdoor
503,78.49122881742905,84.4,0.1,7.85,313.96,4,2023-11-13 12:45:10,41,8394,Jewelry
504,41.940209548708665,61.96,0.1,4.19,125.82,3,2024-06-08 04:09:00,0,9912,Stationery
505,98.94569455130691,76.87,0.1,9.89,98.95,1,2023-11-15 20:14:54,24,6009,Automotive
506,20.450408232883554,38.0,0.1,2.05,81.8,4,2024-07-20 03:02:14,53,8971,Home Appliances
507,52.665103583443766,86.75,0.1,5.27,52.67,1,2024-07-21 19:21:08,57,2535,Health
508,57.09269639791527,49.37,0.1,5.71,171.28,3,2024-05-18 12:22:52,15,5582,Clothing
509,81.39339682529803,83.27,0.1,8.14,244.18,3,2023-11-18 21:18:52,52,6221,Books
510,89.57582588746997,63.02,0.1,8.96,358.3,4,2024-08-24 18:39:59,4,4037,Furniture
511,76.81917615903417,9.47,0.1,7.68,153.64,2,2024-09-05 03:56:29,74,326,Furniture
512,57.09269639791527,49.37,0.1,5.71,285.46,5,2024-05-31 10:47:02,15,8051,Clothing
513,83.06608750430081,69.38,0.1,8.31,415.33,5,2024-06-06 18:57:51,40,3491,Watches
514,86.57782847348447,73.92,0.1,8.66,259.73,3,2024-07-24 23:38:40,64,12000,Shoes
515,75.60531844838619,14.85,0.1,7.56,378.03,5,2024-05-13 08:30:50,67,4076,Automotive
516,72.60004840460033,22.93,0.1,7.26,145.2,2,2024-07-29 07:49:41,30,1951,Automotive
517,76.81917615903417,9.47,0.1,7.68,230.46,3,2024-09-08 06:01:02,74,1773,Furniture
518,30.732828347955518,35.81,0.1,3.07,92.2,3,2024-02-29 12:12:54,56,10539,Shoes
519,97.00729896638508,38.19,0.1,9.7,194.01,2,2024-07-31 14:44:44,59,7065,Watches
520,72.0994703243226,83.86,0.1,7.21,144.2,2,2024-03-25 07:05:48,6,11791,Clothing
521,52.665103583443766,86.75,0.1,5.27,105.33,2,2023-11-08 12:36:37,57,12028,Health
522,27.270871743750455,16.05,0.1,2.73,81.81,3,2024-07-18 17:45:14,29,7200,Toys
523,97.28660920842046,29.24,0.1,9.73,194.57,2,2024-02-11 18:42:56,63,5091,Automotive
524,86.69760535715162,19.88,0.1,8.67,173.4,2,2023-11-16 05:11:44,10,11746,Beauty
525,96.4845336364726,42.62,0.1,9.65,289.45,3,2024-07-31 15:21:19,50,159,Sports Equipment
526,30.732828347955518,35.81,0.1,3.07,92.2,3,2024-06-09 06:56:18,56,10265,Shoes
527,84.01467501614277,67.92,0.1,8.4,336.06,4,2024-05-28 05:00:31,12,937,Sports Equipment
528,28.847385801324787,33.89,0.1,2.88,115.39,4,2024-01-29 14:19:22,55,10717,Books
529,42.20255039941055,22.43,0.1,4.22,126.61,3,2024-07-04 12:57:02,54,5118,Bags
530,47.864689237188195,48.89,0.1,4.79,95.73,2,2024-02-13 20:42:36,16,10320,Shoes
